mass_kg,beta_deg,cd0,f_factor,v_impact,t_impact,spin_rpm,theta_deg,ke_j
0.19512393775927508,2.7837209060901897,1.0591678213567446,0.2789507759589868,15.848755586837042,64.04891688738807,464.2045410848246,9.041205165519138,24.505913263420297
0.20289774856896414,4.03770039932272,1.1306687055147537,0.28369882339160796,16.109439120819093,63.06875798588511,491.766065261761,7.965454052721775,26.327406081510038
0.21201213922163947,2.795962313489224,0.694281319723322,0.24959568445412977,16.50158355493393,61.607113237819696,483.8268787986356,8.696109840028035,28.865692309711832
0.18129208078974146,2.8242432579793455,1.0027627568784327,0.38382186561376413,15.243360156957843,66.50347791438406,447.60868704235605,8.366177297505603,21.06251656353209
0.20326927373764164,2.890449735595568,1.1244108371775234,0.1894432345496057,16.230822008452503,62.60042516749549,476.13922686164784,9.987931441945092,26.774586362199727
0.20235614558108567,3.3854325969434833,0.7782120631330238,0.35718770216034645,16.063854184516767,63.23202148568982,480.93773405659107,7.482897070877991,26.10873976001878
0.20338496407494416,2.7923560430495993,1.0949172799159428,0.4135346428902198,16.09011071715962,63.11850938881359,472.8915372658395,7.1808771811257905,26.327335778138867
0.20181866255058498,3.124110293150168,0.9310958650689634,0.2575077815267604,16.108081368181786,63.060763689488255,477.176812919283,8.836489047324594,26.18297298188704
0.20830335816544246,2.5719580870455663,1.010734935582909,0.2761171276617442,16.35203440913766,62.144706819216175,476.0192053368212,8.61739101783725,27.849016371729302
0.20478979825746393,3.166831052643474,1.1556309916386849,0.27449918005726265,16.206343616864842,62.69250705287201,481.0749020528658,8.454370224433536,26.89356699775736
0.1973012506470663,2.5106181421088465,0.9333560109885832,0.3188650246522426,15.912141091772344,63.797123308163506,462.3146698010574,8.576352110114057,24.977966825942666
0.20756988616645353,2.538917337911187,1.130440888015849,0.36778189294024755,16.272841359772173,62.43290931556171,474.0164907382875,7.594365783532289,27.4828098301726
0.204134349032237,3.938397906279033,0.883931620134464,0.23776726483442914,16.188043557350813,62.77361440752788,492.151546365389,8.564421237734795,26.746984196859987
0.18221279751095723,3.7480221557445916,1.0981548484531087,0.29722076645447726,15.308444357472851,66.24703914111986,462.43756689465437,8.861701343596334,21.35064503218389
0.20279968626319822,2.4372554763508116,1.366862796942524,0.30646105909876137,16.130074712963605,62.963881036661,467.5488145999737,8.5347936504804,26.38214124501055
0.20109394794604893,3.362883311949346,1.0721513847605069,0.3111942012139566,16.03983692351567,63.32220891826227,479.43557633251936,8.048012954807788,25.868360330759444
0.1920952554455469,3.235734178567998,1.282303674471255,0.3672710023077489,15.667571265109567,64.76885498258154,466.5795758333513,7.8544897969386325,23.577079087299012
0.215931866266394,2.7443921617844076,0.8515592769612128,0.29371065399501756,16.61722504584018,61.1936812527353,486.9935536923438,7.998202057624403,29.81286721040769
0.20055724912288694,3.547095759235474,0.746130305542777,0.3764775159730307,15.983832612300514,63.539266746754635,481.12561886788467,7.281682939831316,25.61947431015996
0.1984199210142101,2.78655946502629,0.8481843437109748,0.2172571664067115,16.025828468336375,63.369670267602906,468.71374519814606,9.81911238073049,25.47981419610903
0.20823170583961917,3.0366589835942017,0.8065058650388419,0.2352460613968192,16.36657447027391,62.100455170973916,483.40190357291084,8.924426009180742,27.88896794321373
0.19664215300709872,3.8345107626446966,0.9610612972954593,0.22484285234409468,15.918554450612742,63.79812253993976,481.88962135468466,9.147447358332325,24.91459773477706
0.19754256935914058,2.863638215126165,0.5954670035587643,0.2972852566741094,15.925706836808772,63.75139745689733,468.01497347820685,8.6386636998395,25.051177046035495
0.19769065469791322,3.3481031824067093,1.2773434142418019,0.3563282514773879,15.886746436119678,63.90822121549759,474.92024761867066,7.688779528955914,24.947444889001744
0.1973111130944517,2.446737045629165,1.386003970487479,0.3029609217007244,15.924762503742553,63.746359095520155,461.5082571268839,8.815568345714643,25.018857827580884
